0  61   0
1  61   1
1  62   0
2           62       0.1999
3           62      0.39932
4           62      0.60004
5           62      0.79981
6  62   1
6  0  0
7           0     0.49987
8  0  1
8  1  0
9           1     0.03635
10            1      0.07285
11            1       0.1092
12            1      0.14567
13            1      0.18218
14            1      0.21854
15            1      0.25483
16            1      0.29058
17            1      0.32697
18            1      0.36346
19            1      0.39997
20            1      0.43628
21            1      0.47271
22            1      0.50917
23            1      0.54527
24            1      0.58144
25            1      0.61774
26            1      0.65307
27            1      0.68928
28            1      0.72556
29            1      0.75825
30            1      0.79049
31            1      0.82687
32            1      0.86335
33            1      0.89968
34            1      0.93619
35            1      0.97204
36   1   1
36   2   0
37            2      0.05006
38            2      0.08793
39            2      0.12595
40            2      0.16404
41            2      0.20215
42            2      0.24014
43            2      0.27823
44            2      0.31623
45            2       0.3541
46            2      0.39218
47            2      0.43031
48            2       0.4684
49            2      0.50606
50            2      0.54366
51            2      0.58128
52            2      0.61935
53            2      0.65725
54            2      0.69537
55            2      0.73347
56            2      0.77149
57            2      0.80954
58            2      0.84762
59            2      0.88573
60            2      0.92383
61            2       0.9619
62   2   1
62   3   0
63            3      0.13383
64            3      0.27741
65            3      0.42139
66            3      0.56596
67            3      0.71018
68            3      0.85541
69   3   1
69  15   0
70           15      0.02369
71           15      0.04755
72           15      0.07129
73           15      0.09504
74           15      0.11889
75           15      0.14275
76           15      0.16661
77           15      0.19047
78           15      0.21426
79           15      0.23813
80           15      0.26197
81           15       0.2857
82           15      0.30951
83           15      0.33326
84           15       0.3571
85           15       0.3809
86           15      0.40476
87           15      0.42862
88           15      0.45228
89           15       0.4761
90           15      0.49996
91           15      0.52383
92           15      0.54738
93           15      0.57117
94           15      0.59486
95           15      0.61866
96           15      0.64251
97           15      0.66637
98           15      0.69018
99           15      0.71403
100            15       0.73786
101            15       0.76169
102            15       0.78555
103            15        0.8093
104            15       0.83311
105            15       0.85698
106            15       0.88083
107            15       0.90464
108            15       0.92849
109            15       0.95234
110            15       0.97616
111   15    1
111   26    0
112            26       0.06431
113            26       0.13047
114            26       0.19764
115            26       0.26479
116            26       0.33187
117            26       0.39849
118            26       0.46485
119            26       0.53204
120            26        0.5992
121            26       0.66635
122            26       0.73323
123            26        0.8004
124            26       0.86742
125            26       0.93403
126   26    1
126   27    0
127            27       0.02213
128            27       0.04551
129            27       0.06854
130            27        0.0919
131            27       0.11533
132            27       0.13863
133            27        0.1619
134            27       0.18532
135            27       0.20869
136            27       0.23204
137            27       0.25545
138            27       0.27878
139            27        0.3019
140            27       0.32487
141            27       0.34828
142            27       0.37167
143            27       0.39508
144            27       0.41842
145            27       0.44181
146            27       0.46457
147            27       0.48793
148            27       0.51135
149            27       0.53464
150            27       0.55801
151            27       0.58144
152            27       0.60487
153            27       0.62807
154            27       0.65143
155            27        0.6748
156            27       0.69817
157            27        0.7214
158            27       0.74472
159            27       0.76803
160            27       0.79141
161            27       0.81466
162            27       0.83805
163            27       0.86143
164            27       0.88479
165            27       0.90822
166            27       0.93141
167            27       0.95445
168            27       0.97759
169   27    1
169   28    0
170            28        0.0444
171            28       0.08609
172            28       0.12763
173            28       0.16919
174            28       0.21083
175            28       0.25253
176            28       0.29424
177            28       0.33592
178            28       0.37727
179            28       0.41895
180            28       0.45962
181            28       0.50101
182            28       0.54246
183            28       0.58405
184            28       0.62567
185            28       0.66733
186            28       0.70902
187            28        0.7506
188            28       0.79225
189            28       0.83397
190            28       0.87565
191            28        0.9172
192            28       0.95837
193   28    1
193   47    0
194            47       0.01458
195            47       0.02911
196            47       0.04369
197            47       0.05826
198            47        0.0728
199            47       0.08736
200            47       0.10187
201            47        0.1164
202            47       0.13088
203            47       0.14542
204            47       0.15999
205            47       0.17453
206            47       0.18906
207            47       0.20338
208            47       0.21785
209            47       0.23235
210            47       0.24687
211            47       0.26128
212            47       0.27585
213            47       0.29035
214            47       0.30481
215            47        0.3193
216            47       0.33378
217            47       0.34835
218            47       0.36271
219            47       0.37717
220            47       0.39171
221            47       0.40619
222            47       0.42077
223            47       0.43529
224            47        0.4498
225            47       0.46436
226            47       0.47892
227            47       0.49349
228            47       0.50802
229            47       0.52252
230            47         0.537
231            47       0.55151
232            47       0.56606
233            47       0.58057
234            47       0.59503
235            47       0.60935
236            47       0.62378
237            47       0.63832
238            47       0.65282
239            47       0.66737
240            47       0.68183
241            47        0.6963
242            47       0.71084
243            47       0.72541
244            47       0.73972
245            47       0.75408
246            47       0.76858
247            47       0.78309
248            47       0.79737
249            47       0.81194
250            47       0.82641
251            47       0.84095
252            47        0.8555
253            47       0.87006
254            47       0.88464
255            47        0.8992
256            47        0.9136
257            47       0.92751
258            47       0.94207
259            47       0.95664
260            47       0.97116
261            47       0.98544
262   47    1
169   29    0
263            29       0.04592
264            29       0.08868
265            29       0.13182
266            29       0.17506
267            29       0.21851
268            29       0.26205
269            29       0.30559
270            29       0.34899
271            29       0.39238
272            29       0.43524
273            29       0.47861
274            29       0.52218
275            29       0.56574
276            29        0.6093
277            29       0.65287
278            29       0.69632
279            29        0.7398
280            29       0.78324
281            29       0.82662
282            29       0.86981
283            29       0.91311
284            29       0.95657
285   29    1
285   48    0
286            48       0.01826
287            48       0.03655
288            48       0.05483
289            48       0.07303
290            48       0.09127
291            48       0.10918
292            48        0.1274
293            48       0.14546
294            48       0.16369
295            48       0.18182
296            48       0.20003
297            48        0.2181
298            48       0.23629
299            48       0.25455
300            48       0.27282
301            48       0.29102
302            48       0.30929
303            48       0.32753
304            48       0.34566
305            48       0.36395
306            48       0.38217
307            48        0.4004
308            48       0.41868
309            48       0.43677
310            48        0.4549
311            48       0.47293
312            48       0.49102
313            48       0.50925
314            48       0.52744
315            48       0.54565
316            48       0.56382
317            48       0.58209
318            48       0.60018
319            48       0.61843
320            48       0.63662
321            48        0.6549
322            48       0.67316
323            48        0.6914
324            48       0.70965
325            48       0.72782
