0  49   0
1  49   1
1  50   0
2           50      0.25036
3           50      0.50072
4           50      0.74967
5  50   1
5  52   0
6           52      0.04022
7           52      0.08038
8           52      0.11787
9           52      0.15754
10           52      0.19755
11           52      0.23767
12           52        0.278
13           52      0.31831
14           52      0.35744
15           52      0.39756
16           52      0.43692
17           52      0.47725
18           52      0.51686
19           52      0.55705
20           52      0.59732
21           52      0.63765
22           52      0.67765
23           52      0.71782
24           52      0.75809
25           52      0.79836
26           52      0.83866
27           52      0.87901
28           52      0.91935
29           52       0.9597
30  52   1
30   0   0
31            0      0.01474
32            0      0.02949
33            0      0.04425
34            0      0.05901
35            0      0.07362
36            0      0.08832
37            0      0.10308
38            0      0.11784
39            0      0.13258
40            0      0.14733
41            0       0.1619
42            0      0.17663
43            0      0.19136
44            0      0.20609
45            0      0.22073
46            0      0.23548
47            0      0.25005
48            0      0.26475
49            0      0.27949
50            0      0.29425
51            0      0.30898
52            0      0.32374
53            0      0.33846
54            0      0.35318
55            0      0.36792
56            0      0.38264
57            0      0.39741
58            0      0.41217
59            0      0.42692
60            0      0.44169
61            0      0.45645
62            0      0.47121
63            0      0.48587
64            0      0.50058
65            0      0.51534
66            0       0.5301
67            0      0.54486
68            0       0.5596
69            0      0.57437
70            0      0.58903
71            0      0.60378
72            0      0.61847
73            0      0.63313
74            0      0.64788
75            0      0.66263
76            0      0.67734
77            0      0.69208
78            0      0.70684
79            0      0.72152
80            0      0.73606
81            0      0.75045
82            0      0.76495
83            0      0.77956
84            0       0.7942
85            0      0.80886
86            0      0.82351
87            0      0.83822
88            0      0.85296
89            0      0.86765
90            0       0.8823
91            0       0.8969
92            0      0.91164
93            0      0.92639
94            0      0.94115
95            0      0.95591
96            0      0.97061
97            0      0.98526
98   0   1
98   1   0
99            1      0.16255
100             1       0.33063
101             1       0.49955
102             1       0.66769
103             1       0.83667
104    1    1
104    2    0
105             2        0.0254
106             2       0.06663
107             2       0.10952
108             2       0.15348
109             2       0.19626
110             2       0.24012
111             2       0.28401
112             2        0.3267
113             2       0.37005
114             2       0.41424
115             2       0.45756
116             2         0.501
117             2       0.54508
118             2        0.5885
119             2       0.63161
120             2       0.66996
121             2       0.71193
122             2       0.75589
123             2        0.7998
124             2        0.8436
125             2       0.88774
126             2       0.92995
127             2       0.97357
128    2    1
128    3    0
129             3       0.04682
130             3       0.08412
131             3       0.12134
132             3       0.15856
133             3       0.19588
134             3       0.23315
135             3        0.2693
136             3        0.3066
137             3       0.34282
138             3         0.379
139             3       0.41474
140             3       0.45134
141             3       0.48559
142             3       0.51966
143             3       0.55697
144             3       0.59097
145             3       0.62751
146             3       0.66465
147             3       0.70195
148             3       0.73919
149             3       0.77652
150             3       0.81384
151             3       0.85117
152             3       0.88842
153             3       0.92573
154             3       0.96299
155    3    1
155    4    0
156             4       0.01252
157             4       0.02508
158             4       0.03764
159             4       0.05002
160             4       0.06258
161             4       0.07515
162             4       0.08772
163             4       0.10029
164             4       0.11286
165             4       0.12544
166             4       0.13801
167             4       0.15057
168             4       0.16298
169             4       0.17555
170             4         0.188
171             4       0.20052
172             4       0.21304
173             4       0.22562
174             4        0.2382
175             4       0.25076
176             4       0.26334
177             4       0.27591
178             4       0.28644
179             4       0.29857
180             4       0.31075
181             4       0.32281
182             4        0.3353
183             4       0.34772
184             4        0.3602
185             4       0.37248
186             4       0.38503
187             4       0.39648
188             4       0.40887
189             4       0.42111
190             4       0.43364
191             4       0.44567
192             4       0.45824
193             4       0.47062
194             4       0.48295
195             4       0.49541
196             4       0.50775
197             4       0.52016
198             4       0.53264
199             4       0.54291
200             4       0.55222
201             4       0.56468
202             4       0.57718
203             4       0.58974
204             4       0.60223
205             4       0.61479
206             4       0.62725
207             4        0.6397
208             4        0.6521
209             4       0.66467
210             4       0.67722
211             4       0.68975
212             4        0.7023
213             4       0.71487
214             4       0.72734
215             4        0.7399
216             4       0.75247
217             4       0.76475
218             4        0.7773
219             4       0.78971
220             4       0.80228
221             4       0.81486
222             4       0.82744
223             4       0.84001
224             4       0.85259
225             4       0.86516
226             4       0.87773
227             4       0.89018
228             4       0.90276
229             4       0.91528
230             4       0.92575
231             4       0.93817
232             4       0.95055
233             4       0.96296
234             4       0.97538
235             4       0.98777
236    4    1
236    5    0
237             5       0.00147
238             5       0.00293
239             5        0.0044
240             5       0.00587
241             5       0.00733
242             5        0.0088
243             5       0.01027
244             5       0.01174
245             5       0.01319
246             5       0.01466
247             5       0.01613
248             5        0.0176
249             5       0.01905
250             5        0.0205
251             5       0.02197
252             5       0.02341
253             5       0.02488
254             5       0.02634
255             5       0.02779
256             5       0.02925
257             5       0.03066
258             5       0.03208
259             5        0.0335
260             5       0.03496
261             5       0.03642
262             5       0.03789
263             5       0.03935
264             5       0.04082
265             5       0.04229
266             5       0.04376
267             5       0.04523
268             5        0.0467
269             5       0.04817
270             5       0.04964
271             5       0.05105
272             5       0.05252
273             5       0.05399
274             5       0.05546
275             5       0.05693
276             5       0.05839
277             5       0.05986
278             5       0.06133
279             5        0.0628
280             5       0.06423
281             5       0.06566
282             5       0.06713
283             5       0.06861
284             5       0.07008
285             5       0.07155
286             5         0.073
287             5       0.07444
288             5       0.07582
289             5       0.07728
290             5       0.07875
291             5       0.08019
292             5       0.08165
293             5       0.08312
294             5       0.08456
295             5       0.08603
296             5       0.08747
297             5       0.08893
298             5       0.09036
299             5       0.09183
300             5       0.09317
301             5       0.09463
302             5       0.09604
303             5       0.09751
304             5       0.09897
305             5       0.10044
306             5       0.10189
307             5       0.10336
308             5       0.10483
309             5       0.10628
310             5       0.10774
311             5       0.10914
312             5        0.1104
313             5       0.11175
314             5       0.11318
315             5       0.11465
316             5       0.11612
317             5       0.11759
318             5       0.11906
319             5       0.12053
320             5         0.122
321             5       0.12347
322             5       0.12494
323             5       0.12641
324             5       0.12788
325             5       0.12935
326             5       0.13083
327             5        0.1323
328             5       0.13377
329             5       0.13524
330             5       0.13671
331             5       0.13818
332             5       0.13965
333             5       0.14112
334             5       0.14259
335             5       0.14406
336             5       0.14553
337             5         0.147
338             5       0.14847
339             5       0.14994
340             5       0.15142
341             5       0.15289
342             5       0.15436
343             5       0.15583
344             5        0.1573
345             5       0.15877
346             5       0.16024
347             5       0.16171
348             5       0.16318
349             5       0.16465
350             5       0.16612
351             5       0.16759
352             5       0.16906
353             5       0.17053
354             5         0.172
355             5       0.17348
356             5       0.17495
357             5       0.17642
358             5       0.17789
359             5       0.17936
360             5       0.18083
361             5        0.1823
362             5       0.18377
363             5       0.18524
364             5       0.18671
365             5       0.18818
366             5       0.18965
367             5       0.19112
368             5       0.19259
369             5       0.19407
370             5       0.19554
371             5       0.19701
372             5       0.19848
373             5       0.19995
374             5       0.20142
375             5       0.20289
376             5       0.20436
377             5       0.20583
378             5        0.2073
379             5       0.20877
380             5       0.21024
381             5       0.21171
382             5       0.21318
383             5       0.21465
384             5       0.21613
385             5        0.2176
386             5       0.21907
387             5       0.22054
388             5       0.22201
389             5       0.22348
390             5       0.22495
391             5       0.22642
392             5       0.22789
393             5       0.22936
394             5       0.23083
395             5        0.2323
396             5       0.23377
397             5       0.23524
398             5       0.23671
399             5       0.23819
400             5       0.23966
401             5       0.24113
402             5        0.2426
403             5       0.24407
404             5       0.24554
405             5       0.24701
406             5       0.24848
407             5       0.24995
408             5       0.25142
409             5       0.25289
410             5       0.25436
411             5       0.25583
412             5        0.2573
413             5       0.25878
414             5       0.26025
415             5       0.26172
416             5       0.26319
417             5       0.26466
418             5       0.26613
419             5        0.2676
420             5       0.26907
421             5       0.27054
422             5       0.27201
423             5       0.27348
424             5       0.27495
425             5       0.27642
426             5       0.27789
427             5       0.27936
428             5       0.28084
429             5       0.28231
430             5       0.28378
431             5       0.28525
432             5       0.28672
433             5       0.28819
434             5       0.28966
435             5       0.29113
436             5        0.2926
437             5       0.29407
438             5       0.29554
439             5       0.29701
440             5       0.29848
441             5       0.29995
442             5       0.30142
443             5        0.3029
444             5       0.30437
445             5       0.30584
446             5       0.30731
447             5       0.30878
448             5       0.31025
449             5       0.31172
450             5       0.31319
451             5       0.31466
452             5       0.31613
453             5        0.3176
454             5       0.31907
455             5       0.32054
456             5       0.32201
457             5       0.32349
458             5       0.32496
459             5       0.32643
