0  64   0
1  64   1
1  65   0
2           65      0.12389
3           65      0.24891
4           65      0.37427
5           65      0.49926
6           65      0.62383
7           65      0.74853
8           65      0.87395
9  65   1
9  0  0
10   0   1
10   1   0
11            1       0.0828
12            1      0.14508
13            1      0.20737
14            1      0.26963
15            1      0.33153
16            1      0.39348
17            1      0.45557
18            1      0.51694
19            1      0.57921
20            1      0.63937
21            1       0.7015
22            1      0.76372
23            1      0.82589
24            1      0.88612
25            1       0.9482
26   1   1
26   2   0
27            2      0.23224
28            2      0.42452
29            2      0.61615
30            2      0.80957
31   2   1
31  12   0
32           12      0.06278
33           12      0.12289
34           12      0.18576
35           12      0.24755
36           12      0.31035
37           12      0.37318
38           12       0.4359
39           12      0.49878
40           12      0.56166
41           12      0.62455
42           12       0.6862
43           12      0.74904
44           12      0.81155
45           12      0.87425
46           12      0.93715
47  12   1
47  13   0
48           13      0.03803
49           13      0.07948
50           13      0.12129
51           13      0.16316
52           13      0.20502
53           13      0.24678
54           13      0.28864
55           13      0.33054
56           13       0.3724
57           13      0.41426
58           13      0.45605
59           13      0.49793
60           13      0.53978
61           13      0.58166
62           13       0.6235
63           13      0.66537
64           13      0.70727
65           13      0.74914
66           13      0.79102
67           13       0.8329
68           13       0.8746
69           13      0.91623
70           13      0.95811
71  13   1
71  30   0
72           30      0.11239
73           30      0.22464
74           30       0.3368
75           30      0.44912
76           30      0.56138
77           30      0.67354
78           30      0.78592
79           30      0.89694
80  30   1
80  31   0
81           31      0.03114
82           31      0.06064
83           31      0.09017
84           31      0.11969
85           31      0.14921
86           31      0.17867
87           31      0.20818
88           31      0.23773
89           31      0.26723
90           31      0.29675
91           31      0.32622
92           31      0.35552
93           31      0.38501
94           31      0.41451
95           31      0.44404
96           31      0.47358
97           31      0.50311
98           31      0.53263
99           31      0.56214
100            31       0.59167
101            31       0.62114
102            31        0.6505
103            31       0.67997
104            31        0.7095
105            31       0.73889
106            31       0.76819
107            31       0.79761
108            31       0.82714
109            31       0.85644
110            31       0.88594
111            31       0.91534
112            31       0.94459
113            31       0.97405
114   31    1
114   32    0
115            32       0.03138
116            32       0.05907
117            32       0.08675
118            32       0.11441
119            32       0.14208
120            32       0.16975
121            32       0.19744
122            32       0.22513
123            32       0.25267
124            32       0.28033
125            32       0.30799
126            32        0.3356
127            32       0.36332
128            32       0.39099
129            32       0.41863
130            32       0.44633
131            32       0.47404
132            32       0.50176
133            32       0.52947
134            32       0.55716
135            32       0.58485
136            32       0.61256
137            32       0.64024
138            32       0.66788
139            32        0.6954
140            32       0.72308
141            32       0.75071
142            32       0.77841
143            32       0.80611
144            32       0.83377
145            32       0.86147
146            32       0.88917
147            32       0.91686
148            32       0.94458
149            32       0.97228
150   32    1
150   51    0
151            51       0.02174
152            51        0.0435
153            51       0.06525
154            51       0.08699
155            51       0.10873
156            51        0.1305
157            51       0.15224
158            51       0.17392
159            51       0.19565
160            51       0.21743
161            51        0.2392
162            51       0.26097
163            51        0.2827
164            51       0.30438
165            51       0.32615
166            51        0.3479
167            51       0.36965
168            51        0.3914
169            51       0.41315
170            51       0.43491
171            51       0.45666
172            51       0.47842
173            51       0.50016
174            51       0.52193
175            51       0.54368
176            51       0.56543
177            51       0.58717
178            51       0.60888
179            51       0.63063
180            51        0.6524
181            51       0.67418
182            51       0.69595
183            51       0.71769
184            51       0.73944
185            51        0.7612
186            51       0.78294
187            51        0.8047
188            51       0.82646
189            51       0.84821
190            51       0.86992
191            51       0.89158
192            51       0.91325
193            51       0.93474
194            51       0.95648
195            51       0.97825
196   51    1
114   33    0
197            33       0.02887
198            33        0.0541
199            33       0.07945
200            33       0.10493
201            33       0.13032
202            33       0.15587
203            33       0.18138
204            33       0.20696
205            33       0.23254
206            33       0.25813
207            33       0.28371
208            33       0.30929
209            33       0.33486
210            33       0.36044
211            33       0.38601
212            33        0.4116
213            33        0.4372
214            33       0.46278
215            33       0.48834
216            33       0.51393
217            33        0.5395
218            33       0.56509
219            33       0.59066
220            33       0.61625
221            33       0.64183
222            33       0.66743
223            33       0.69299
224            33       0.71857
225            33       0.74417
226            33       0.76976
227            33       0.79535
228            33       0.82092
229            33       0.84649
230            33       0.87205
231            33       0.89764
232            33       0.92322
233            33       0.94881
234            33        0.9744
235   33    1
235   52    0
236            52        0.0244
237            52        0.0488
238            52        0.0732
239            52        0.0976
240            52         0.122
241            52       0.14641
242            52       0.17081
243            52       0.19521
244            52       0.21961
245            52         0.244
246            52       0.26838
247            52       0.29277
248            52       0.31717
249            52       0.34157
250            52       0.36596
251            52       0.39031
252            52       0.41465
253            52       0.43905
254            52       0.46334
255            52       0.48765
